,Distance,Sector,MBP,Image Path
21,39.293765408777,39,"[1, 1, 1, 1, 1, 1, 1, 1]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
22,42.95346318982906,39,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
23,16.1245154965971,42,"[0, 0, 0, 0, 0, 0, 1, 1]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
24,76.32168761236873,38,"[1, 0, 0, 0, 0, 0, 1, 1]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
25,7.280109889280518,51,"[1, 1, 0, 1, 1, 1, 1, 1]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
26,73.24616030891995,37,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
27,80.22468448052632,72,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
28,55.226805085936306,38,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
29,4.123105625617661,57,"[1, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
30,46.17358552246078,72,"[0, 0, 0, 1, 1, 1, 1, 1]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
31,60.0,37,"[1, 1, 1, 1, 1, 1, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
32,17.0,37,"[1, 1, 0, 0, 0, 0, 1, 1]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
33,72.00694410957877,36,"[0, 0, 0, 1, 1, 1, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
34,4.47213595499958,31,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
35,2.8284271247461903,10,"[1, 1, 1, 0, 0, 1, 1, 1]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
36,7.280109889280518,4,"[0, 0, 1, 1, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
37,36.124783736376884,36,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
38,45.17742799230607,35,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
39,39.319206502675,35,"[1, 1, 1, 1, 1, 1, 1, 1]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
40,78.40918313565064,35,"[1, 1, 0, 0, 0, 1, 1, 1]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
41,33.95585369269929,3,"[0, 0, 1, 1, 1, 1, 1, 1]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
42,37.94733192202055,4,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
43,38.47076812334269,31,"[1, 0, 0, 0, 0, 0, 1, 1]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
44,48.33218389437829,32,"[1, 0, 0, 0, 0, 0, 0, 1]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
45,50.53711507397311,31,"[1, 1, 1, 1, 0, 1, 1, 1]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
46,84.48076704197234,33,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
47,79.6994353806851,33,"[1, 1, 0, 0, 0, 1, 1, 1]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
48,58.60034129593445,31,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
49,26.570660511172846,22,"[1, 1, 1, 1, 0, 1, 1, 1]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
50,91.706052144883,33,"[0, 0, 1, 1, 1, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
51,50.21951811795888,29,"[1, 0, 0, 0, 0, 0, 0, 1]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
52,34.92849839314596,23,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
53,32.7566787083184,16,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
54,45.34313619501854,27,"[0, 0, 1, 1, 1, 1, 1, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
55,35.6931365951495,21,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
56,47.634021455258214,11,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
57,96.77293009927931,5,"[1, 1, 1, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
58,88.58893836140041,31,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
59,95.77055915050303,31,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
60,58.82176467941097,11,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
61,107.82393055347222,31,"[1, 1, 1, 0, 0, 0, 1, 1]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
62,78.74642849044012,9,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
63,72.13875518748573,10,"[0, 1, 1, 1, 1, 1, 1, 1]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
64,80.72174428244226,9,"[1, 1, 1, 1, 0, 0, 0, 1]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
65,103.07764064044152,29,"[0, 1, 1, 1, 1, 1, 1, 1]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
66,70.00714249274856,14,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
67,67.06713054842886,18,"[1, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
68,73.40980860893181,14,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
69,109.63576058932597,29,"[1, 0, 0, 0, 0, 0, 0, 1]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
70,96.33275663033837,10,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
71,87.28115489611719,15,"[0, 0, 1, 1, 1, 1, 1, 1]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
72,119.5198728245642,27,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
73,124.45882853377658,28,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
74,119.63277142990545,11,"[1, 1, 1, 1, 1, 1, 1, 1]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
75,122.28654872879518,11,"[1, 1, 1, 1, 0, 1, 1, 1]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
76,100.12991560967181,17,"[0, 0, 0, 1, 1, 1, 1, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
77,102.39140588936164,16,"[1, 1, 1, 1, 0, 1, 1, 1]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
78,104.78549517943789,16,"[1, 1, 1, 1, 1, 1, 1, 1]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
79,138.19189556555045,27,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
80,134.31678971744373,26,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
81,119.47384651043926,24,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
82,131.18688958886096,12,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
83,134.27211177307072,12,"[0, 0, 0, 0, 1, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
84,134.79243302203577,25,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
85,113.03981599418853,18,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
86,123.36936410632909,22,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
87,150.41608956491322,26,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
88,149.84325143295575,26,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
89,123.32072007574396,20,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
90,129.40247292845683,15,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
91,139.71399357258383,14,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
92,141.79210133149166,13,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
93,131.97348218486925,20,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
94,137.64083696345355,22,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
95,133.6600164596728,20,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
96,138.49548729110273,21,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
97,162.53307355735325,25,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
98,136.03308421115798,19,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
99,166.14752480852673,25,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
100,138.1774221788784,17,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
101,157.42934923323543,24,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
102,140.69825869569246,20,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
103,143.26548781894402,20,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
104,155.3479964466874,14,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
105,147.41099009232656,19,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
106,154.12008305214476,22,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
107,153.3101431738944,22,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
108,154.2595215861893,16,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
109,165.5294535724685,13,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
110,152.0131573252789,18,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
111,165.71059109181888,14,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
112,155.0,19,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
113,165.42067585401773,21,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
114,167.17057157286985,22,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
115,162.78820596099706,17,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
116,164.40194646049662,17,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
117,176.7823520603796,23,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
118,178.70926109186397,14,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
119,184.8053029542172,14,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
120,176.70597047072292,21,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
121,188.55768348173987,14,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
122,192.62658175859323,14,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
123,197.72961336127676,13,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
124,183.8069639594757,16,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
125,182.04395073717774,18,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
126,195.8187937865005,14,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
127,188.32153355365392,19,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
128,188.67962264113208,18,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
129,207.44637861384805,22,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
130,212.60291625469299,16,"[0, 0, 0, 0, 0, 0, 0, 0]",../../../19CS91R05/datasets/Anguli_200k_1M/Impressions/Impression_3/fp_15/14772.tiff
